,Total Assets,Total Current Assets,Total Non-Current Assets,Total Liabilities,Total Current Liabilities,Total Non-Current Liabilities,Total Equity,Cash Generated from Operating Activities,Income/Loss before Non-Cash Adjustment,Changes in Operating Capital,Cash Flow from Investing Activities,Cash Flow from Financing Activities,Change in Cash,"Cash and Cash Equivalents, Beginning of Period",Gross Profit,Total Revenue,Total Operating Profit/Loss,Diluted EPS,Diluted WASO,Open,return,Net Income,Gross Margin,Total Current Equity,Net Income to Total Assets ratio,Net Income to Total Equity ratio,Total Assets to Total Equity ratio,Total Revenue to Total Assets ratio,Total Revenue to Total Equity ratio,Gross Profit to Total Assets ratio,Gross Profit to Total Equity ratio,Price to Total Assets ratio,Price to Total Current Assets ratio,Price to Total Non-Current Assets ratio,Price to Total Liabilities ratio,Price to Total Current Liabilities ratio,Price to Total Non-Current Liabilities ratio,Price to Total Equity ratio,Price to Cash Generated from Operating Activities ratio,Price to Income/Loss before Non-Cash Adjustment ratio,Price to Changes in Operating Capital ratio,Price to Cash Flow from Investing Activities ratio,Price to Cash Flow from Financing Activities ratio,Price to Change in Cash ratio,"Price to Cash and Cash Equivalents, Beginning of Period ratio",Price to Gross Profit ratio,Price to Total Revenue ratio,Price to Total Operating Profit/Loss ratio,Price to Diluted EPS ratio,Price to Net Income ratio
1973,30682000.0,19182000.0,11500000.0,10516000.0,10378000.0,138000.0,20166000.0,1557000.0,-933000.0,517000.0,-595000.0,59000.0,1021000.0,5243000.0,22285000.0,44546000.0,-873000.0,-0.06,14657000.0,1.55,0.2387096774193547,-879420.0,0.5002693844565168,8804000.0,-0.028662407926471546,-0.04360904492710503,1.5214717841912129,1.4518610260087348,2.2089655856391945,0.7263216217977968,1.1050778538133492,19794838.70967742,12375483.870967742,7419354.838709678,6784516.129032258,6695483.870967742,89032.25806451612,13010322.58064516,1004516.1290322581,-601935.4838709678,333548.3870967742,-383870.96774193546,38064.51612903226,658709.6774193548,3382580.64516129,14377419.354838708,28739354.838709675,-563225.8064516129,-0.038709677419354833,-567367.7419354839
1974,29413000.0,17919000.0,11494000.0,10704000.0,10472000.0,232000.0,18709000.0,-1640000.0,-2771000.0,-982000.0,-577000.0,942000.0,-1275000.0,6264000.0,20298000.0,42946000.0,-2654000.0,-0.19,14904000.0,1.92,-0.359375,-2831760.0,0.4726400596097425,7447000.0,-0.0962757964165505,-0.15135816986477096,1.5721310599176868,1.4601026756876212,2.29547276711743,0.6901030156733418,1.0849323854829227,15319270.833333334,9332812.5,5986458.333333334,5575000.0,5454166.666666667,120833.33333333334,9744270.833333334,-854166.6666666667,-1443229.1666666667,-511458.3333333334,-300520.8333333334,490625.0,-664062.5,3262500.0,10571875.0,22367708.333333336,-1382291.6666666667,-0.09895833333333334,-1474875.0
1975,27779000.0,16659000.0,11120000.0,8061000.0,7598000.0,463000.0,19718000.0,213000.0,-1962000.0,246000.0,-570000.0,1330000.0,973000.0,4989000.0,19378000.0,40592000.0,-1357000.0,-0.13,15260000.0,1.23,0.4146341463414634,-1983800.0,0.47738470634607805,9061000.0,-0.07141365779905684,-0.10060858099198702,1.4088142813672786,1.4612477051009756,2.058626635561416,0.6975773065985097,0.9827568718937012,22584552.845528457,13543902.43902439,9040650.406504065,6553658.536585366,6177235.772357724,376422.76422764227,16030894.30894309,173170.73170731709,-1595121.9512195121,200000.0,-463414.6341463415,1081300.81300813,791056.9105691056,4056097.56097561,15754471.544715447,33001626.016260162,-1103252.0325203252,-0.10569105691056911,-1612845.5284552847
1976,30132000.0,19380000.0,10752000.0,9444000.0,8989000.0,455000.0,20688000.0,2072000.0,-277000.0,544000.0,-236000.0,275000.0,2111000.0,5962000.0,23580000.0,44730000.0,63000.0,-0.02,17451000.0,1.74,0.1551724137931033,-349020.0,0.5271629778672032,10391000.0,-0.011583034647550776,-0.01687064965197216,1.4564965197215778,1.484468339307049,2.1621229698375872,0.7825567502986858,1.1397911832946637,17317241.379310343,11137931.034482758,6179310.344827586,5427586.206896552,5166091.954022989,261494.2528735632,11889655.172413792,1190804.5977011495,-159195.4022988506,312643.6781609195,-135632.183908046,158045.97701149425,1213218.3908045976,3426436.7816091953,13551724.137931034,25706896.55172414,36206.89655172414,-0.011494252873563218,-200586.20689655174
1977,33855000.0,23270000.0,10585000.0,10042000.0,9726000.0,316000.0,23813000.0,509000.0,680000.0,-1782000.0,-229000.0,1215000.0,1495000.0,8073000.0,25368000.0,45580000.0,958000.0,0.04,19158000.0,2.01,0.4577114427860699,766320.0,0.5565598946906538,13544000.0,0.022635356668143553,0.03218074161172469,1.421702431445009,1.346329936493871,1.9140805442405409,0.7493132476739034,1.0653004661319447,16843283.582089555,11577114.427860698,5266169.154228856,4996019.900497513,4838805.970149254,157213.93034825873,11847263.681592042,253233.83084577118,338308.45771144284,-886567.1641791046,-113930.34825870648,604477.6119402986,743781.0945273633,4016417.9104477614,12620895.522388062,22676616.915422887,476616.9154228856,0.019900497512437814,381253.7313432836
1978,48944000.0,38190000.0,10754000.0,11678000.0,11472000.0,206000.0,37266000.0,-1748000.0,-408000.0,-3960000.0,-891000.0,11353000.0,8714000.0,9568000.0,26273000.0,46890000.0,1343000.0,-0.02,21580000.0,2.93,0.2150170648464163,-431600.0,0.5603113670292174,26718000.0,-0.008818241255312194,-0.011581602533140127,1.313368754360543,0.9580336711343577,1.2582514892931895,0.5367971559333116,0.7050126120324156,16704436.860068258,13034129.692832764,3670307.1672354946,3985665.5290102386,3915358.361774744,70307.16723549488,12718771.33105802,-596587.0307167235,-139249.14675767918,-1351535.8361774744,-304095.5631399317,3874744.027303754,2974061.433447099,3265529.0102389078,8966894.197952218,16003412.969283275,458361.7747440273,-0.006825938566552901,-147303.7542662116
1979,67933000.0,34510000.0,33423000.0,21413000.0,15769000.0,5644000.0,46520000.0,-2521000.0,-10738000.0,1484000.0,-13974000.0,5904000.0,-10591000.0,18282000.0,26900000.0,59878000.0,-4410000.0,-0.42,25281000.0,3.56,0.25,-10618020.0,0.44924680183038845,18741000.0,-0.1563013557475748,-0.2282463456577816,1.4602966466036114,0.8814272886520542,1.2871453138435083,0.395978390472966,0.5782459157351677,19082303.370786518,9693820.224719102,9388483.146067416,6014887.640449438,4429494.382022472,1585393.2584269664,13067415.730337078,-708146.0674157303,-3016292.1348314607,416853.93258426967,-3925280.8988764044,1658426.9662921347,-2975000.0,5135393.258426966,7556179.775280898,16819662.921348315,-1238764.0449438202,-0.11797752808988764,-2982589.887640449
1980,72566000.0,43153000.0,29413000.0,26470000.0,22864000.0,3606000.0,46096000.0,4304000.0,-4044000.0,625000.0,-783000.0,-1473000.0,2048000.0,7691000.0,33025000.0,71477000.0,-1990000.0,-0.14,28708000.0,4.45,0.7842696629213484,-4019120.0000000005,0.4620367390908964,20289000.0,-0.055385717829286446,-0.0871902117320375,1.5742363762582436,0.9849929719152221,1.550611766747657,0.45510294077116004,0.7164396043040611,16306966.29213483,9697303.370786516,6609662.921348315,5948314.606741573,5137977.528089887,810337.0786516854,10358651.685393259,967191.011235955,-908764.0449438202,140449.4382022472,-175955.05617977527,-331011.23595505615,460224.71910112357,1728314.606741573,7421348.314606741,16062247.191011235,-447191.01123595505,-0.03146067415730337,-903173.0337078653
1981,137374000.0,90033000.0,47341000.0,57478000.0,35521000.0,21957000.0,79896000.0,-9416000.0,-5362000.0,-19434000.0,-25747000.0,42645000.0,7482000.0,9739000.0,55586000.0,129655000.0,-2220000.0,-0.16,32671000.0,7.94,-0.4282115869017632,-5227360.0,0.4287223786201843,54512000.0,-0.03805203313581901,-0.06542705517172324,1.7194102333032943,0.943810328009667,1.6227971362771603,0.40463260879060087,0.6957294482827676,17301511.335012592,11339168.765743073,5962342.569269521,7239042.821158689,4473677.58186398,2765365.23929471,10062468.513853904,-1185894.2065491183,-675314.8614609571,-2447607.0528967255,-3242695.2141057933,5370906.801007557,942317.3803526448,1226574.3073047858,7000755.667506297,16329345.088161208,-279596.9773299748,-0.020151133501259445,-658357.6826196474
1982,151624000.0,96551000.0,55073000.0,74068000.0,46388000.0,27680000.0,77556000.0,237000.0,-8980000.0,-4427000.0,-7323000.0,3317000.0,-3769000.0,17221000.0,56264000.0,131189000.0,-6113000.0,-0.25,36257000.0,4.54,0.2687224669603523,-9064250.0,0.4288774211252468,50163000.0,-0.059781103255421304,-0.11687361390479138,1.9550260456960131,0.8652258217696407,1.6915390169683842,0.3710758191315359,0.7254628913301356,33397356.828193832,21266740.088105727,12130616.740088105,16314537.444933921,10217621.145374449,6096916.299559471,17082819.38325991,52202.643171806165,-1977973.5682819383,-975110.1321585902,-1612995.5947136565,730616.7400881057,-830176.2114537444,3793171.806167401,12392951.54185022,28896255.50660793,-1346475.7709251102,-0.05506607929515418,-1996530.8370044052
1983,5691383000.0,3247363000.0,2444020000.0,2837299000.0,2451365000.0,385934000.0,2854084000.0,-105702000.0,-2602241000.0,791821000.0,-1610843000.0,1574196000.0,-142349000.0,706486000.0,1439491000.0,3615960000.0,-2702480000.0,-11.44,227498000.0,74.900002,-0.4229639539929518,-2602577120.0,0.39809372891293043,795998000.0,-0.45728377794992886,-0.9118782488532222,1.9941189537518869,0.6353394245300308,1.2669423885211508,0.2529246406365553,0.5043618197642395,75986419.86685127,43355980.15070814,32630439.71614313,37881160.537218675,32728503.79897186,5152656.738246816,38105259.329632595,-1411241.6178573666,-34742869.56627852,10571708.662971731,-21506581.535204764,21017302.509551335,-1900520.6435107973,9432389.601271305,19218837.938081764,48277168.27030258,-36081173.93641725,-0.1527369785651007,-34747357.14960328
